,,,,,,,,,
,,,Rivian R2 Reservations Tracker Form  <-- Link to submit your order info.                        ,,,,,,
,,,"* After submitting order info, please post a reply in this thread to notify us.",,,,,,
,,,Rivian R2 Reservations Change Request Form  <-- Link to submit edit request for your submitted order info.,,,,,,
,,,,,,,,,
,#,Username,R2 reservation date,Location,,Are you a current Rivian R1 owner?,"If you are a current R1 owner, will you be keeping your R1 and adding an R2?","If you are a current R1 owner, which model?",Other vehicles currently owned
,1604,Jasper4,3/7/2024,PA,,No,,,Tesla Model 3
,1605,Hungt,3/8/2024,AZ,,No,Undecided,,Nissan
,1606,Roovian,3/7/2024,CA,,No,,,"Dodge Durango, Subaru Ascent"
,1607,jdarmstrong,3/22/2024,TX,,Yes,Yes,R1S,VW ID.4
,1608,searsja65,12/15/2024,NV,,Yes,Undecided,R1S,Lincoln Corsair Plug In Hybrid
,1609,Mainuh,4/26/0025,AZ,,No,,,23 Tesla Model Y
,1610,advxplr,9/22/2024,CA,,Yes,Yes,R1T,"Honda CRV, BMW R1250GS"
,1611,Boriv,2/3/2025,FL,,Yes,Undecided,R1T,
,1612,dugaaj,3/7/2024,FL,,No,,,
,1613,Trammrider,3/5/2025,OR,,No,No,,2020 tesla modelY
,1614,Tramrider,3/5/2025,OR,,Yes,Undecided,R1S,tesla Y
,1615,GoNick,4/11/2025,FL,,Yes,Yes,R1S,Tesla Model 3
,1616,JTG11,3/7/2024,OH,,Yes,Yes,Both,"Audi Q5, Mustang Mach E GT"
,1617,Tramrider,3/5/2025,OR,,Yes,Undecided,R1S,tesla Y
,1618,Nmguay,4/24/2025,VA,,No,,,BMW X3
,1619,Tramrider,3/5/2025,OR,,Yes,Undecided,R1S,tesla Y
,1620,William Axtell,3/5/2025,OR,,No,,,2020 Tesla Model Y
,1621,coupedncal,5/10/2025,CA,,No,,,Jeep Wrangler
,1622,jericho,3/9/2024,Canada - Quebec,,No,,,Audi Q5
,1623,Mikeller,12/29/2024,IN,,No,,,Acura MDX. Genesis GV80
,1624,Donniedodges09,4/12/2024,NC,,Yes,Yes,R1T,Subaru Outback
,1625,TGRRAG,3/7/2024,WA,,No,,,"Subaru Crosstrek, Toyota Highlander "
,1626,fwallro,12/15/2024,Canada - British Columbia,,No,,,Toyota Tacoma Hybrid
,1627,RivianinCanada02,3/25/2024,Canada - Ontario,,No,,,"Tesla Model 3, Hyundai Palisade"
,1628,WWJWTPD,3/21/2024,CA,,No,,,"2018 Tesla Model 3, 2015 Honda CRV"
,1629,billtolar,3/7/2024,FL,,Yes,No,R1S,
,1630,Astro,5/23/2025,FL,,No,,,2019 Honda Passport
,1631,treeoctopus,5/6/2025,OR,,No,,,2017 Honda Fit EX
,1632,Jackoman,3/7/2024,CA,,Yes,No,R1S,
,1633,R2D2TOO,3/7/2024,TX,,No,,,"4Runner, MDX, Corvette"
,1634,woodcan,5/22/2025,TX,,Yes,Yes,R1S,
,1635,caritch,8/10/2024,NY,,No,,,Audi q4 Etron
,1636,Eric,3/8/2024,CA,,No,,,Tesla Model Y
,1637,kk4126,5/31/2025,AZ,,No,,,Model Y
,1638,vinny2487,3/7/2024,CA,,No,,,Ford Mustang Mach E 
,1639,R1T_HTX,3/9/2024,TX,,Yes,Yes,R1T,Audi Q7
,1640,topheryaki,5/31/2025,WA,,Yes,Undecided,R1T,
,1641,SteveAZee,2/24/2025,OR,,Yes,Undecided,R1S,
,1642,KYRivianGuy,2/14/2025,MI,,No,,,2004 V8 4Runner 
,1643,rmk,12/14/2024,OR,,Yes,Undecided,R1T,Tundra
,1644,skneipp,3/24/2025,NC,,Yes,No,R1S,Toyota Prius
,1645,maxbraketorque,3/7/2024,OR,,No,,,Jeeps
,1646,GraniteR1T,3/7/2024,UT,,Yes,Yes,R1T,"BMW M2 Competition, Porsche Boxster S"
,1647,Nadus,11/22/2024,MO,,No,,,2021 Tesla Model 3
,1648,HAUPDATE,3/7/2025,NH,,Yes,Undecided,R1T,Saab
,1649,Spikeitaudi,3/7/2024,NJ,,Yes,Undecided,R1S,"Lexus GX550, Tesla Model Y"
,1650,jasrivian,3/8/2024,CO,,No,,,Mazda CX-5
,1651,Rivianriz88,3/7/2024,CA,,No,,,Hyundai Ioniq5 
,1652,newcarsmell,3/8/2024,MD,,No,No,,Mazda3
,1653,SG32332414,3/7/2024,UT,,No,,,Toyota Prius
,1654,Dsieber,6/18/2024,Canada - British Columbia,,No,,,"Tundra, RAV4"
,1655,Noober,3/26/2025,TX,,Yes,No,R1S,
,1656,pat g,7/3/2024,NM,,No,,,Jeep Renegade Trailhawk
,1657,hombre de agua,12/19/2024,FL,,Yes,Undecided,R1T,
,1658,thescamdog,3/7/2024,Canada - Alberta,,No,,,Chevrolet Bolt
,1659,rintje1976,2/24/2025,TX,,No,,,Tesla Model 3
,1660,NonaritaBee,5/23/2025,FL,,No,,,Tesla Model 3
,1661,boulderdog,3/7/2024,CO,,No,,,audi q5
,1662,jimmystix09,5/26/2024,IA,,No,,,
,1663,ByeElon,7/14/2024,CA,,No,,,Tesla Model 3 & Y
,1664,jbheller61,3/27/2024,VT,,Yes,Undecided,R1T, Volvo V90
,1665,Funpwr,3/7/2024,CA,,No,,,Tesla Model X  Audi Q8 E tron
,1666,SirJuicy,4/25/2024,GA,,Yes,Yes,R1T,"Kia Stinger GT2, MrkV Totota Supra, Chevy Colorado ZR2"
,1667,Rps031000,6/29/2025,PA,,No,,,4runner
,1668,ESURFER,3/7/2024,CA,,No,,,‘22 Tesla M3 LR
,1669,FutureR2Own3r,7/5/2024,SC,,No,,,"2017 Infiniti Q50, 2023 Kia Steltos"
,1670,sblunden,5/5/2025,CA,,No,,,Acura MDX
,1671,cla_bos,3/7/2024,MA,,Yes,Undecided,R1T,Tesla Model Y
,1672,Myr2rivian,6/8/2025,NJ,,No,,,2020 bmw m340 x
,1673,Yoshi015,6/19/2025,NY,,No,,,2020 Toyota Corolla
,1674,Blackbart,4/2/2025,CA,,No,,,"Tesla X, Audi q5 plug in"
,1675,Skimd123,3/7/2024,ID,,Yes,Yes,R1T,Porsche x2 & TeslaYLR
,1676,rygogg,9/23/2024,SD,,No,,,2016 GMC ACADIA SPORT & 2007 MAZDA 3
,1677,matt21484,3/15/2024,CO,,Yes,Undecided,R1S,Jeep Wrangler
,1678,slashmike,7/1/2025,TX,,Yes,Undecided,R1S,
,1679,Dluxe,7/6/2025,CA,,No,No,,
,1680,Nsoto,3/30/2024,CO,,Yes,No,R1S,
,1681,EllenL,7/13/2025,MA,,No,,,"Honda Ridgeline, Tesla Y"
,1682,Lunettagirl,7/7/2025,CO,,No,,,VW Atlas
,1683,sbalk,7/1/2025,NC,,Yes,Yes,R1T,Tesla model Y
,1684,EV4me!,6/17/2024,FL,,No,No,,Tesla Model 3
,1685,Teledatageek,3/7/2024,NY,,Yes,Undecided,R1T,2025 MachE GT; 2024 Lightning; 
,1686,socaljam,3/7/2024,CA,,Yes,Yes,R1T,
,1687,Falcon73,11/30/2024,CA,,No,,,"Tesla Model 3, Lexus RZ450e"
,1688,Thebandit,7/14/2025,NY,,No,,,Subaru Crosstrek Wilderness
,1689,Wrightwood,3/7/2024,CA,,Yes,No,R1T,Polestar 2
,1690,kiranchandu,12/9/2024,VA,,Yes,Yes,R1S,Toyota Highlander Hibrid
,1691,Jim Hille,3/13/2024,NM,,No,,,Kia EV6; Lexus 200NT
,1692,RPG,6/30/2025,UT,,Yes,Yes,R1T,Tesla Model Y
,1693,SKO,3/8/2024,CA,,No,,,
,1694,rcwillis,3/7/2024,FL,,No,,,Chevy Colorado
,1695,White with black top,4/2/2025,CA,,No,No,,"Tesla X, Audi Q5"
,1696,brettjwalker,3/10/2024,WA,,No,,,"Audi Q4, BMW X3, Toyota Sequoia"
,1697,davraker,4/11/2025,MA,,No,,,Tesla Model Y
,1698,wes3803,3/7/2024,VA,,No,,,Polestar 2; Volvo XC90 T8
,1699,Katahdin97,3/7/2024,NC,,No,,,"Chevy Bolt, Honda Ridgeline, Honda Pilot"
,1700,PassesGas81,10/23/2024,VT,,No,,,"Toyota Tacoma, Audi Q5 PHEV"
,1701,Lakeski,4/11/2025,WI,,No,,,Grand Cherokee L Summit
,1702,ENVErider,3/11/2024,CA,,Yes,No,R1T,
,1703,jryter,1/9/2025,CO,,No,,,honda crv
,1704,jabbahop,3/7/2024,UT,,Yes,Undecided,R1S,"2014 Bmw i3 Rex, 2019 Bmw i3"
,1705,hr206,3/7/2024,WA,,No,,,"Acura MDX, '16 Toyota Tacoma, '98 Toyota Tacoma"
,1706,Rivian4Life,4/20/2025,MA,,Yes,,,Subaru Forester
,1707,jcrigler ,3/7/2024,VA,,Yes,Undecided,R1S,VW GTI
,1708,NeverFollow,8/3/2025,CA,,No,,,2018 Tesla Model 3 AWD 
,1709,Yes,8/6/2025,FL,,Yes,Yes,R1S,Toyota crown
,1710,tinacap77,2/6/2025,CA,,No,,,Tesla Model 3
,1711,DaveR1TCY,3/7/2024,PA,,Yes,Yes,R1T,"Suburban, Ascent"
,1712,Optimus_Grimes,2/12/2025,VA,,Yes,Undecided,R1T,"2025 Grand Cherokee L, 1984 Jeep CJ7"
,1713,Everforthright36,3/8/2024,CO,,No,,,
,1714,baggachipz,7/23/2024,SC,,No,,,"Hyundai Ioniq 5, Audi Q5"
,1715,Riv2Liv,4/9/2025,NC,,No,,,2022 Kia Telluride
,1716,Liv2Riv,4/9/2025,NC,,No,,,2022 Kia Telluride
,1717,Ultron Prime,3/7/2024,UT,,Yes,Yes,R1T,
,1718,Timo,3/7/2024,CA,,No,No,,"80 series LC, R1T Launch Green (sold but not forgotten)"
,1719,WalnutSD,8/23/2025,CA,,No,,,2001 Honda Civic
,1720,rickmc17,9/23/2024,FL,,No,,,"2024 Kia EV6, 2024 Jeep Wrangler Sahara 4xE"
,1721,PHSF,3/7/2024,CA,,No,,,BMW X5
,1722,Juiced_Johnny,4/8/2025,NJ,,No,,,"2019 Mustang GT, 2018 Ram 1500, 2022 Audi Q5"
,1723,Leesonw,3/7/2024,NM,,No,,,"Leaf, Model Y"
,1724,LunarLB22,8/4/2024,OR,,No,,,"2017 RAV4, 2022 Tacoma "
,1725,Flyedouglas,3/12/2025,IL,,Yes,No,R1S,
,1726,Vanillalite,8/21/2025,GA,,No,,,"Toyota Corolla, Toyota RAV4, Toyota Sienna Hybrid"
,1727,Old Growth,4/1/2024,TX,,No,No,,tesla
,1728,ubani,4/23/2024,CA,,Yes,Undecided,R1T,
,1729,LTAFLIGHT,3/7/2024,WA,,Yes,Yes,R1S,Toyota Rav 4 Hybrid
,1730,frankomd,3/7/2024,OR,,Yes,Undecided,R1S,None
,1731,Clamcakes,3/15/2024,TN,,No,,,Audi A5
,1732,frankomd,3/7/2024,OR,,Yes,Undecided,R1S,None
,1733,NCMike,3/23/2025,NC,,Yes,Yes,R1S,Ioniq 5
,1734,shnngns,8/3/2024,UT,,Yes,Undecided,R1T,
,1735,miranda.mcdonald,9/5/2025,GA,,No,Undecided,,Chevy Equinox 2020
,1736,Sportstick,9/6/2025,NV,,No,,,BMW 228i; BMW X3
,1737,Loloyoung,3/11/2024,CA,,No,,,Tesla model y
,1738,Aber,3/7/2024,Canada - Ontario,,No,No,,Y
,1739,Falcon UC ,9/14/2025,CA,,Yes,No,R1S,Mini Cooper electric
,1740,adivinewind,3/14/2024,KY,,No,,,"Model Y, Polestar 2"
,1741,Jackson4w,3/7/2024,CA,,Yes,Yes,R1S,"Toyota Sienna, Audi a4 2008"
,1742,Ryder03,7/30/2025,CA,,Yes,Yes,R1S,Tesla MYP Ford F-150
,1743,Richblk,7/15/2025,IL,,No,,,Ford Edge sport
,1744,TempusReaper,9/14/2025,WA,,Yes,Yes,R1T,
,1745,PED,9/12/2025,MN,,No,,,Jeep Grand Cherokee
,1746,theMIK9,4/1/2024,MN,,No,,,Honda CrV hybrid 2025
,1747,moviebumm,5/15/2024,NY,,No,No,,Tesla MYP
,1748,acraigl,12/22/2024,PA,,No,,,Tesla Model 3 (2018)
,1749,JAMESCOTY,9/9/2025,DE,,No,No,,Nissan Aryia
,1750,PhillyC,9/2/2025,NJ,,No,,,Audi SQ5
,1751,Lorman ,9/25/2025,CO,,No,,,"Bronco Sport, Mustang Mach E"
,1752,OrnitO.,5/4/2024,CA,,Yes,Yes,R1T,"Toyota Land Cruiser x2, Ford F-250"
,1753,bgg1,9/26/2025,NY,,Yes,Yes,R1S,
,1754,NoMoreGas71,3/7/2024,GA,,No,,,Tesla Model S
,1755,dnowlan,3/7/2024,MA,,No,,,Kia EV6
,1756,rongreg13,3/9/2024,OH,,Yes,Yes,Both,"2025 R1T Tri Max, 2025 R1S Dual Max"
,1757,R2D2,3/7/2024,Canada - Ontario,,No,,,Ford Explorer
,1758,TK421,10/1/2025,CO,,No,,,Jeep Cherokee Trailhawk
,1759,kshtxag,4/26/2024,TX,,No,,,Mini Cooper; Cadillac Lyriq; Ford Maverick hybrid
,1760,Just Me,3/8/2024,CA,,No,,,2010 Toyota Tacoma
,1761,DRrivianR2,9/26/2025,TX,,No,,,Toyota Rav4
,1762,ezscootr,10/4/2025,CO,,No,,,2015 Forester XT
,1763,TSK,9/15/2024,OR,,Yes,Yes,R1T,"2023 Tesla Model S, 2012 Ford F150"
,1764,ChicagoYeti,3/8/2024,IL,,Yes,Yes,R1S,2026 R1S Quad
,1765,Campinpants,3/7/2024,WV,,Yes,Yes,R1S,2025 Mazda CX-50
,1766,Luko,9/2/2025,Canada - Ontario,,No,,,BMW X5
,1767,giolatin,10/18/2025,CO,,No,,,2014 Jeep Grand Cherokee Laredo 4x4
,1768,G-DadR2,10/6/2025,OH,,No,,,Two Tesla Model Y
,1769,bspiez12,7/19/2024,CA,,No,,,"2010 Camry, 2024 Prius Prime, 1985 Alfa Romeo Spider"
,1770,Carscadden,3/7/2024,NJ,,No,,,"2018 Tesla M3LR, 2024 BMW i4"
,1771,Openwide,9/1/2025,MT,,No,,,Model Y
,1772,PaulM,5/18/2024,CT,,No,,,Subary outback
,1773,Gmony,3/7/2024,CT,,No,,,2010 Toyota Highlander
,1774,egstrong03,3/7/2024,KY,,No,,,Nissan Rogue 
,1775,nathanelsensohn,3/7/2024,KY,,No,,,Tesla Model Y
,1776,Damien,10/23/2025,NY,,No,,,2024 Equinox EV 3LT
,1777,Go Army,10/7/2025,NC,,Yes,No,R1T,
,1778,Wagoodhart ,3/7/2024,FL,,Yes,Yes,R1S,Tesla Y
,1779,jssingh,3/7/2024,WA,,Yes,Undecided,R1S,Honda Odyssey
,1780,zakool21,3/7/2024,CA,,No,,,"Kia EV6, Chevrolet Bolt EV"
,1781,R2BAY2LA,10/27/2025,CA,,No,,,Mercedes
,1782,Patrick Rivera,10/29/2025,NM,,No,,,"Lexus, Acura, Toyota and Subaru"
,1783,High-Ho,7/20/2025,VA,,No,,,Honda Passport
,1784,chatgptdeutschapp,1/1/2000,DE,,Yes,Yes,R1S,motor
,1785,Ilovejunebugs,11/2/2025,WI,,Yes,Yes,R1T,"Ford lightning,  escalade iq, subaru legacy"
,1786,derek3927,3/31/2025,NJ,,No,,,"Tesla Model 3, BMW 340, Jeep Wrangler"
,1787,RiviDiva,11/6/2025,TX,,No,,,Maserati Ghibli Gran Lusso
,1788,Andrew Allen,3/9/2025,NC,,Yes,No,,Tesla model y
,1789,Martha K,3/13/2025,CO,,Yes,Yes,R1T,"2020 Tesla Model S, 2016 Tesla Model S"
,1790,mrivian22,4/9/2025,OR,,Yes,Yes,R1T,kia van
,1791,Slices2628,3/7/2024,WI,,Yes,Yes,R1S,Tesla Model S Ram 1500 
,1792,asoares8,3/27/2024,MI,,No,,,"Toyota Rav4 Hybrid, Porsche 944"
,1793,pepe83,3/8/2024,WA,,No,,,toyota
,1794,Traciv,3/7/2024,FL,,No,,,"Mini Cooper Concertible,Audi TT"
,1795,VRollins,11/11/2025,GA,,No,,,Mercedes C300
,1796,estanfield,3/9/2024,CA,,Yes,Yes,R1S,Acura RDX
,1797,ibrokemypc ,11/11/2025,NY,,No,,,Range Rover Sport
,1798,3rd3rd,11/13/2025,IL,,No,,,2011 RAV4
,1799,bcochran,3/7/2024,WA,,Yes,Yes,R1T,"Volvo XC40 Recharge, Subaru Forester, Ford F-150"
,1800,chzstk,1/12/2025,WA,,No,,,
,1801,Volabisi,3/7/2024,CT,,No,,,"2022 Jeep Grand Cherokee 4Xe (X2), 25 Kia Niro EV, 13 VW Passat"
,1802,khunton74,4/12/2024,CA,,No,No,,"Corolla, Tundra Maverick "
,1803,dwickline,11/19/2025,NC,,Yes,Yes,R1S,Subaru Outback
,1804,awesomeandy,3/10/2024,CA,,No,,,Subaru Forester
,1805,Morevs,11/14/2025,WI,,No,,,"Tesla 3 AWD Long Range, Chev Blazer RS EV"
,1806,TheBivian,9/30/2024,WA,,Yes,Undecided,R1S,
,1807,1car-nut,4/30/2025,MD,,Yes,Yes,R1S,VW Golf R
,1808,blitzjb,3/7/2024,NY,,No,,,2021 Ford Bronco 
,1809,AshishNJ,12/19/2024,NJ,,No,No,,"G63, F150"
,1810,jahatheway,4/5/2025,WA,,No,,,GMC Ultimate Denali Pickup; Lexus RX350
,1811,wnealisr226,12/1/2025,IL,,No,,,Toyota 4Runner
,1812,AHolyDuck,2/26/2025,TX,,No,,,"Polestar 2(lease), Chevy Bolt EUV"
,1813,Sparkie,12/1/2025,NC,,Yes,Undecided,R1T,Ford Maverick 
,1814,jfrisbee,8/28/2025,CA,,Yes,Undecided,R1S,"2025 Ford Mustang Mach-E, 2024 Kia Seltos"
,1815,n/a,3/7/2024,TN,,No,,,Tesla
,1816,Knbond1,3/7/2024,TX,,No,,,"Polestar 2, s2000, Honda Pilot "
,1817,Heckenstein,3/15/2024,KY,,No,,,Volvo V60CC
,1818,Middle_burger,6/23/2024,VA,,Yes,Undecided,R1S,Land Rover Defender
,1819,Tatyana4444,12/8/2025,WA,,No,,,"Tesla, Honda"
,1820,Turtle408,9/28/2025,CA,,Yes,Yes,R1S,MachE
,1821,HighDesertCoug,3/8/2024,OR,,No,,,"2020 Hyundai Sante Fe, 2022 Ford Transit, 1989 BWM 325ic"
,1822,druidspirit,3/7/2024,PA,,Yes,Yes,R1S,"R1S, Mach E"
,1823,SORR555,3/7/2024,UT,,Yes,Yes,R1T,Ford Mach e
,1824,Tivoboy,3/7/2024,CA,,No,,,"Tesla Model S, M3"
,1825,JuanValdez,5/10/2024,Canada - British Columbia,,No,,,2021 Ford Mustang Mach-E 
,1826,Jess,12/12/2025,NC,,Yes,Yes,R1T,Porsche Panamara
,1827,MPLS_RIV,12/12/2025,MN,,No,,,Tesla Model 3 (Gen1)
,1828,abinesh,3/7/2024,PA,,Yes,Yes,R1S,
,1829,Globetrotter,9/3/2024,FL,,No,,,Mustang MachE and Cadillac Lyriq 
,1830,Urkillinmesmallz ,12/18/2025,CA,,No,No,,
,1831,KonaKaiKen,12/18/2025,HI,,No,,,"Chevy Bolt, Chevy Sonic"
,1832,CanyonDan,3/8/2024,KS,,No,,,Tesla MYP
,1833,boulderdog,3/7/2024,CO,,No,No,,Audi Q5
,1834,Vish4131,1/15/2025,TX,,Yes,Undecided,R1S,Mercedes A220
,1835,Bobarian55,3/7/2024,CO,,Yes,Yes,R1T,"Honda HRV, BMW R1250GS"
,1836,refrainplain,5/10/2025,WA,,No,,,
,1837,durrettcustoms,3/7/2024,TX,,Yes,Yes,R1T,"Tesla Model Y, Tesla Model 3"
,1838,dtatsch,3/7/2024,TX,,No,,,"GMC Yukon, Lexus ES350h"
,1839,Eikon,3/7/2024,CA,,Yes,Yes,R1T,Model 3
,1840,cbehan,3/7/2024,MO,,No,No,,"Subaru Ascent, Ford Bronco, BMW 540"
,1841,big daddy dog,10/23/2025,CA,,No,No,,Mercedes
,1842,Grillfixa,12/31/2025,TX,,Yes,No,R1T,Lexus 350
,1843,Evolgirl28,3/1/2024,FL,,No,,,2024 BMW X5
,1844,Andersonjanette,8/2/2025,WA,,No,,,
,1845,pdxjess,5/2/2025,OR,,No,,,"Tesla Model X, Tesla Model 3 "
,1846,LFleig,12/14/2025,MD,,No,,,Bronco Sport
,1847,LFleig,12/14/2025,MD,,No,,,Bronco Sport
,1848,Catman79,3/7/2024,IL,,Yes,Yes,R1T,Tesla Model 3 (will be replaced with R2)
,1849,JungGravy,3/9/2024,GA,,No,,,"26 Bronco, '22 Grand Cherokee 4xe"
,1850,Wood Art Co,3/15/2024,CA,,Yes,Yes,R1T,"2025 Ford Maverick, 2023 Mini Countryman"
,1851,sagarhenry123,3/7/2025,VA,,No,No,,
,1852,pnwduker,4/1/2025,WA,,Yes,No,R1T,‘16 Land Rover LR4
,1853,tsylviaNH,3/7/2024,CA,,Yes,Yes,R1T,BMW i4 M50
,1854,Robinette,3/7/2025,CA,,Yes,Yes,R1T,Mini
,1855,SpeciallySpiked,3/7/2024,WA,,Yes,Undecided,R1T,
,1856,Muscungus R2,8/11/2024,RI,,No,,,2 Tesla Model Ys
,1857,mwp.tacocat,1/17/2026,IL,,No,,,Model Y
,1858,Jry.Hng,3/7/2024,Canada - British Columbia,,Yes,Yes,R1T,Model Y
,1859,JH223,5/6/2025,TX,,No,,,
,1860,eckhartdpe,3/29/2024,CA,,No,,,"Kia Niro EV, Subaru Outback"
,1861,RookEV,5/12/2025,MO,,No,,,2022 Jeep Grand Cherokee Limited
,1862,Jbgfizz,7/23/2024,NM,,No,,,"Model Y, Toyota Highlander"
,1863,Mark Lefebvre,7/23/2024,NC,,No,,,
,1864,amo2u,10/7/2024,CT,,No,,,"Model Y, 2023"
,1865,Hokieskier,5/26/2024,CA,,No,,,Tesla 3
,1866,Ashish,1/24/2026,GA,,No,,,N/A
,1867,rivianrick,3/7/2024,OR,,Yes,No,R1S,
,1868,MCD,1/24/2026,CA,,No,,,"Polestar 2, Ford Ranger"
,1869,deanukas,12/17/2025,IL,,No,,,
,1870,Gen(R3)Xer,11/11/2025,OH,,No,,,Leasing a Tesla Model 3
,1871,fzhamilton,3/7/2024,NJ,,No,,,"Tesla Model S, Chevrolet Silverado EV"
,1872,drmtelephone,3/7/2024,OR,,Yes,Yes,R1T,
,1873,Weirdos,1/30/2026,VA,,Yes,No,R1S,
,1874,DebG,1/23/2026,MD,,Yes,No,R1T,
,1875,Lacenaire,5/23/2025,MN,,No,,,Toyota 4-Runner
,1876,Mrniceguytoo,2/23/2025,MA,,Yes,Yes,R1T,"BMW M3, Tesla MYP, Buick Encore GX"
,1877,michaelb,5/7/2024,NC,,No,,,Toyota Land Cruiser
,1878,AngryFalcon,4/26/2025,CO,,No,,,"Tesla Y, Toyora 4Runner"
,1879,neil.nimkar,2/2/2025,Canada - Ontario,,No,,,BMW X3
,1880,minimejdh,2/6/2026,NC,,No,,,"Subaru Outback, RAM 1500 Truck"
,1881,tcall,2/8/2026,NY,,No,,,Tesla Y
,1882,I95 Nightmares,1/27/2025,VA,,No,,,Subaru Outback
,1883,LJAF,3/7/2024,CO,,No,,,2017 RAV4 
,1884,knbond1,3/7/2024,TX,,No,,,
,1885,JerryWesterby,2/8/2026,FL,,No,,,"porsche GT4, Ford F150"
,1886,jv29,1/5/2025,OH,,No,No,,Pilot
,1887,theNateH,3/7/2024,MA,,No,,,"2019 Tesla Model 3, 2006 Subaru Impreza"
,1888,gene1138,3/7/2024,NJ,,No,,,tesla model 3
,1889,heyblue510,3/12/2024,CA,,No,,,2025 Mazda CX-70 PHEV
,1890,KellsterB,1/26/2025,NV,,No,,,Tesla Model 3
,1891,Dot11,5/22/2025,CO,,No,,,"2024 Model 3 Performance, 2024 Nissan Ariya"
,1892,fireballZ,6/12/2024,WA,,No,No,R1S,Tesla
,1893,Yuri927,3/10/2024,OR,,No,,,Tesla Model Y
,1894,Yuri927,6/27/2024,OR,,No,,,Tesla Model Y
,1895,DanDan,3/7/2024,CT,,No,,,"GT350, Countryman"
,1896,Revolution Rivian,11/21/2025,NC,,Yes,Yes,R1S,GMC Yukon XL
,1897,Trestin,9/25/2025,WA,,No,,,2021 4Runner
,1898,Bones,8/2/2025,VA,,No,,,"Grand Cherokee, Chevy Silverado"
,1899,Hodog16,3/7/2024,NC,,No,,,"2026 G63, 2025 Range Rover, 2025 Lexus NX450h, 2025 Honda Odyssey"
,1900,banjo5,2/12/2026,NC,,No,,,"2025 Ranger Raptor, 2024 Lexus RX500h, 2020 F250 Superduty"
,1901,pbendale,7/6/2024,NC,,No,,,
,1902,Wokdwok,2/13/2026,CA,,No,,,Y
,1903,JohnV,2/9/2026,NJ,,No,,,"2021 Mach E, 2026 Lexus RX"
,1904,ohmman,3/12/2024,CA,,No,,,"Tesla Model Y, Tesla Model 3"
,1905,tbabb38,2/9/2026,CA,,Yes,No,R1T,Subaru Forester
,1906,dhph63,2/14/2026,NH,,No,,,Audi SQ8 Etron
,1907,Jasnut00,3/7/0024,NY,,No,,,Canyon GLE 
,1908,boksburgboy,2/15/2026,CO,,No,,,Porsche Macan Turbo
,1909,DavidZ,2/11/2026,NJ,,No,,,Tesla Model Y
,1910,karthikrama7,3/10/2025,CA,,No,No,,
,1911,KevinsRivian,2/16/2026,FL,,Yes,Undecided,R1S,Land Rover Defender 130
,1912,Mailrail,6/13/2025,KY,,No,,,2023 Tesla Model Y
,1913,Kenmaster,3/10/2024,MA,,No,,,"Kia niro phev, prius"
,1914,Jerrygmo2,3/13/2025,IL,,No,,,"Nissan Murano, Kia Sorento "
,1915,goldensmash,2/16/2026,NC,,No,,,
,1916,GabeFSU,3/7/2024,NC,,No,,,Model Y
,1917,SBScott,3/7/2024,CA,,No,,,
,1918,voltswagen,8/9/2024,IL,,No,,,Honda Prologue
,1919,4mryowner,2/19/2026,NM,,No,No,,Audi Q4 E-tron and Tesla Model Y Premium
,1920,Daredevil16,2/19/2026,IL,,No,No,,Tesla Model Y
,1921,Snowhite23,3/8/2024,CA,,Yes,Yes,R1S,"Silverado truck, Murano "
,1922,R2forus,1/13/2025,TX,,No,,,2013 Toyota Prius plug-in
,1923,matlok,2/17/2026,TN,,No,,,"Hyundai Elantra N, ND1 Miata"
,1924,Jimmymatt,3/7/2024,IN,,Yes,Yes,R1S,2015 Subaru Outback Toyota tundra
,1925,tonyg777,2/20/2026,VA,,No,,,"2020 Bolt, 2023 Ioniq 6 (Lease)"
,1926,Jeeden,3/7/2024,VA,,Yes,Yes,R1S,"2015 Ford Mustang, 2016 Ford Escape"
,1927,jswilliams,3/7/2024,VA,,No,,,"F150 Lightning, CRV"
,1928,UsurpingTheWarms,2/21/2026,MN,,No,,,Mazda Cx-5 and CX-30
,1929,NorthwoodsRiv,3/7/2024,IL,,Yes,Yes,R1T,2012 Toyota Rav4 EV
,1930,Vice2424,2/16/2026,CA,,No,,,Tesla Model Y
,1931,NaeemTHM,3/8/2024,NJ,,No,,,KIA EV6
,1932,junOf2026,6/7/2025,CA,,No,,,2024 Mercedes EQB 350
,1933,Mos Eisley,2/21/2026,MN,,No,,,Mazda CX-5 and CX-30
,1934,xeddyboi420x,3/13/2024,CA,,No,,,Tesla Model Y
,1935,lee_martin,3/7/2024,NM,,No,,,22 Honda Ridgeline
,1936,jmacd,12/28/2024,CA,,No,No,,Ford F150 & VW Taureg
,1937,Jmacd,12/28/2024,CA,,No,,,Ford F150 and VW Taureg
,1938,jwittmayer,3/7/2024,MN,,Yes,Undecided,R1T,
,1939,eticket99,3/7/2024,CA,,Yes,No,R1T,
,1940,rthackeray,3/21/0024,UT,,No,,,GMC Denali 2500
,1941,av415,3/7/2024,CA,,No,,,Model Y
,1942,MerlinXV,10/31/2024,MN,,No,,,"Tesla Model Y, BWM X5 xdrive45e"
,1943,CDPR2,4/3/2024,TX,,No,,,"Porsche 911 Carrera 2, BMW X5, Tesla Model 3"
